471.5,21208.90774,2.62948,-0.00935,0.02835,0.07883,0.0861,0.06185,0.03596,0.15221
472,21186.44068,2.62669,-0.0092,0.0285,0.08014,0.08722,0.0634,0.03715,0.15427
472.5,21164.02116,2.62392,-0.00985,0.02839,0.08149,0.08753,0.06438,0.03822,0.15578
473,21141.64905,2.62114,-0.0104,0.0284,0.08319,0.08911,0.06616,0.03998,0.15818
473.5,21119.32418,2.61837,-0.00981,0.02847,0.08453,0.09029,0.06792,0.04155,0.16049
474,21097.04641,2.61561,-0.01017,0.0288,0.08657,0.09111,0.06886,0.04271,0.16275
474.5,21074.8156,2.61286,-0.01001,0.02911,0.08806,0.09239,0.07083,0.04482,0.16496
475,21052.63158,2.61011,-0.0107,0.0289,0.08937,0.09355,0.07292,0.04613,0.16737
475.5,21030.49422,2.60736,-0.01049,0.02943,0.09186,0.09462,0.07442,0.04799,0.16968
476,21008.40336,2.60462,-0.01081,0.02922,0.09281,0.09526,0.07563,0.04956,0.17181
476.5,20986.35887,2.60189,-0.01147,0.02871,0.09454,0.09656,0.07791,0.05061,0.17432
477,20964.36059,2.59916,-0.01115,0.02955,0.09723,0.0984,0.07956,0.05295,0.17665
477.5,20942.40838,2.59644,-0.01109,0.02974,0.09857,0.09933,0.08177,0.05457,0.17912
478,20920.50209,2.59372,-0.01229,0.02879,0.10048,0.09992,0.08299,0.05597,0.18147
478.5,20898.64159,2.59101,-0.01158,0.02999,0.10265,0.10205,0.0851,0.05836,0.18409
479,20876.82672,2.58831,-0.01151,0.02993,0.10467,0.103,0.08706,0.06012,0.18643
479.5,20855.05735,2.58561,-0.01251,0.02951,0.10637,0.10344,0.08841,0.06154,0.18904
480,20833.33333,2.58292,-0.01225,0.02979,0.10834,0.1055,0.0906,0.06396,0.19151
480.5,20811.65453,2.58023,-0.01254,0.02987,0.11067,0.1064,0.09276,0.06557,0.19389
481,20790.02079,2.57755,-0.01292,0.02979,0.11262,0.10716,0.09429,0.06752,0.19645
481.5,20768.43198,2.57487,-0.01295,0.02993,0.11481,0.10853,0.09645,0.06983,0.19877
482,20746.88797,2.5722,-0.01313,0.02984,0.11704,0.11007,0.0986,0.0714,0.20112
482.5,20725.3886,2.56953,-0.01329,0.02974,0.11901,0.111,0.10021,0.07364,0.20392
483,20703.93375,2.56687,-0.01335,0.0303,0.12136,0.11235,0.10272,0.07639,0.20665
483.5,20682.52327,2.56422,-0.01388,0.02977,0.1231,0.11361,0.10454,0.0776,0.20907
484,20661.15702,2.56157,-0.01347,0.03023,0.12659,0.11486,0.10688,0.0805,0.21213
484.5,20639.83488,2.55893,-0.01376,0.03071,0.12856,0.11628,0.1093,0.08335,0.21505
485,20618.5567,2.55629,-0.01492,0.02983,0.13077,0.1174,0.11117,0.08477,0.21747
485.5,20597.32235,2.55366,-0.01416,0.03018,0.13375,0.11852,0.11385,0.08797,0.22011
486,20576.13169,2.55103,-0.01417,0.0304,0.13581,0.11985,0.11597,0.09061,0.22282
486.5,20554.98458,2.54841,-0.01494,0.02989,0.13844,0.12089,0.11805,0.09255,0.226
487,20533.8809,2.54579,-0.0151,0.02994,0.14156,0.1225,0.12072,0.09571,0.22869
487.5,20512.82051,2.54318,-0.01477,0.03017,0.14367,0.12379,0.12325,0.09805,0.23128
488,20491.80328,2.54057,-0.0155,0.02976,0.14654,0.12488,0.12554,0.10085,0.23463
488.5,20470.82907,2.53797,-0.0155,0.03006,0.14939,0.12584,0.1283,0.1038,0.237
489,20449.89775,2.53538,-0.01567,0.03008,0.15205,0.12772,0.13086,0.10651,0.24
489.5,20429.00919,2.53279,-0.0161,0.02939,0.15472,0.12844,0.13272,0.10931,0.24247
490,20408.16327,2.5302,-0.01593,0.02974,0.15708,0.12982,0.13576,0.11263,0.24545
490.5,20387.35984,2.52762,-0.01617,0.02946,0.16016,0.13115,0.13859,0.11469,0.24823
491,20366.59878,2.52505,-0.01628,0.02955,0.16353,0.13183,0.1408,0.11834,0.25089
491.5,20345.87996,2.52248,-0.01648,0.02931,0.16578,0.13339,0.14358,0.12135,0.25393
492,20325.20325,2.51992,-0.01694,0.02843,0.16856,0.13434,0.14626,0.12385,0.25653
492.5,20304.56853,2.51736,-0.01696,0.02892,0.17172,0.13541,0.14853,0.12763,0.25881
493,20283.97566,2.51481,-0.01694,0.02915,0.17472,0.13675,0.15175,0.13094,0.26255
493.5,20263.42452,2.51226,-0.01739,0.02845,0.1779,0.13758,0.15443,0.13402,0.265
494,20242.91498,2.50972,-0.01736,0.0289,0.18152,0.13875,0.15765,0.13797,0.26817
494.5,20222.44692,2.50718,-0.01735,0.02838,0.1843,0.13999,0.16062,0.14145,0.27083
495,20202.0202,2.50465,-0.01799,0.02766,0.18733,0.14068,0.16339,0.14504,0.27406
495.5,20181.63471,2.50212,-0.01778,0.02788,0.19085,0.14196,0.16639,0.14938,0.27649
496,20161.29032,2.4996,-0.01811,0.02763,0.19369,0.14296,0.16922,0.15227,0.27907
496.5,20140.98691,2.49708,-0.01854,0.02688,0.1969,0.14348,0.17223,0.15604,0.28203
497,20120.72435,2.49457,-0.01843,0.02743,0.20075,0.14488,0.17577,0.16074,0.28508
497.5,20100.50251,2.49206,-0.01835,0.0273,0.20363,0.14631,0.17945,0.1643,0.28767
498,20080.32129,2.48956,-0.01869,0.02677,0.20794,0.14688,0.18199,0.16889,0.29064
498.5,20060.18054,2.48706,-0.0189,0.02641,0.21115,0.14803,0.18552,0.17323,0.29341
499,20040.08016,2.48457,-0.01868,0.02621,0.21434,0.14895,0.18875,0.17671,0.29627
499.5,20020.02002,2.48208,-0.01901,0.02604,0.21808,0.14959,0.19164,0.18138,0.2988
500,20000,2.4796,-0.01943,0.0257,0.22068,0.15072,0.19451,0.18575,0.3012
500.5,19980.01998,2.47712,-0.01927,0.02531,0.2248,0.15123,0.19831,0.19019,0.30406
501,19960.07984,2.47465,-0.01923,0.02532,0.22904,0.15261,0.20223,0.19548,0.30665
501.5,19940.17946,2.47218,-0.01952,0.02525,0.23197,0.15284,0.20515,0.19986,0.30898
502,19920.31873,2.46972,-0.02,0.02391,0.23515,0.1532,0.20813,0.20385,0.31179
502.5,19900.49751,2.46726,-0.01983,0.02444,0.23905,0.15449,0.21222,0.20903,0.31412
503,19880.71571,2.46481,-0.01962,0.02385,0.24295,0.15505,0.2159,0.21371,0.31656
503.5,19860.97319,2.46236,-0.02059,0.02318,0.24618,0.1551,0.21872,0.21889,0.31923
504,19841.26984,2.45992,-0.02027,0.0231,0.25051,0.15623,0.22296,0.22488,0.32156
504.5,19821.60555,2.45748,-0.02009,0.02314,0.25456,0.15735,0.22694,0.23032,0.32466
505,19801.9802,2.45505,-0.02068,0.02215,0.258,0.15691,0.22969,0.23558,0.32647
505.5,19782.39367,2.45262,-0.02047,0.02203,0.26216,0.15825,0.23425,0.24138,0.32908
506,19762.84585,2.4502,-0.02045,0.02191,0.26552,0.15866,0.23803,0.2467,0.33168
506.5,19743.33662,2.44778,-0.02101,0.02099,0.27037,0.15877,0.24171,0.25277,0.33365
507,19723.86588,2.44536,-0.02088,0.02112,0.27397,0.15961,0.24582,0.25943,0.33646
507.5,19704.4335,2.44296,-0.02104,0.02051,0.27812,0.16013,0.25009,0.26478,0.33807
508,19685.03937,2.44055,-0.02105,0.02041,0.28232,0.16028,0.25375,0.27126,0.34004
508.5,19665.68338,2.43815,-0.02102,0.01986,0.28618,0.16066,0.25756,0.27759,0.34264
509,19646.36542,2.43576,-0.02149,0.01932,0.29012,0.16101,0.26166,0.28364,0.34441
509.5,19627.08538,2.43337,-0.02118,0.01929,0.29412,0.16124,0.26523,0.28981,0.34608
510,19607.84314,2.43098,-0.02122,0.01884,0.29767,0.16168,0.26917,0.29663,0.34842
510.5,19588.63859,2.4286,-0.02169,0.01813,0.30195,0.16171,0.27343,0.30277,0.35005
511,19569.47162,2.42622,-0.02145,0.01805,0.30647,0.16243,0.27741,0.31036,0.3521
511.5,19550.34213,2.42385,-0.02166,0.01756,0.30967,0.16219,0.2814,0.31643,0.35346
512,19531.25,2.42148,-0.02224,0.01663,0.31357,0.1618,0.28527,0.32277,0.35511
512.5,19512.19512,2.41912,-0.02163,0.01654,0.31774,0.16233,0.28928,0.33019,0.35667
513,19493.17739,2.41676,-0.02156,0.01658,0.32191,0.16284,0.29372,0.337,0.35828
513.5,19474.19669,2.41441,-0.02222,0.01548,0.326,0.16187,0.29759,0.34454,0.35998
514,19455.25292,2.41206,-0.02206,0.01545,0.33041,0.16216,0.30196,0.35265,0.36128
514.5,19436.34597,2.40972,-0.02226,0.01499,0.33426,0.16238,0.30635,0.35999,0.36271
515,19417.47573,2.40738,-0.0226,0.01388,0.3387,0.16146,0.30998,0.36749,0.36344
515.5,19398.6421,2.40504,-0.02246,0.01403,0.34268,0.16174,0.31464,0.37602,0.36511
516,19379.84496,2.40271,-0.02222,0.01339,0.34653,0.16164,0.31902,0.38332,0.36656
516.5,19361.08422,2.40039,-0.02233,0.01304,0.35138,0.16163,0.32323,0.39172,0.36739
517,19342.35977,2.39807,-0.0225,0.01265,0.35512,0.1611,0.32778,0.40032,0.36868
517.5,19323.6715,2.39575,-0.02309,0.01138,0.35881,0.16052,0.33153,0.40764,0.36909
518,19305.01931,2.39344,-0.02273,0.01155,0.36379,0.16057,0.33647,0.41669,0.37012
518.5,19286.40309,2.39113,-0.02263,0.01124,0.36719,0.16021,0.34014,0.4247,0.3709
519,19267.82274,2.38882,-0.02329,0.01023,0.37111,0.15923,0.34431,0.43264,0.37184
519.5,19249.27815,2.38653,-0.02258,0.01028,0.37587,0.15945,0.34929,0.44201,0.3722
520,19230.76923,2.38423,-0.02302,0.00987,0.37881,0.15878,0.35349,0.45011,0.37262
520.5,19212.29587,2.38194,-0.02325,0.00884,0.38345,0.15778,0.35699,0.45899,0.37328
521,19193.85797,2.37965,-0.02301,0.00912,0.38698,0.15763,0.3617,0.46867,0.37375
521.5,19175.45542,2.37737,-0.02306,0.00844,0.39059,0.15718,0.36585,0.47657,0.37385
522,19157.08812,2.3751,-0.02374,0.00741,0.39474,0.15618,0.36915,0.48504,0.37398
522.5,19138.75598,2.37282,-0.02346,0.00736,0.39805,0.1558,0.3741,0.49451,0.37415
523,19120.45889,2.37055,-0.02331,0.00671,0.40213,0.15577,0.37851,0.50325,0.37423
523.5,19102.19675,2.36829,-0.02364,0.00632,0.40589,0.15422,0.38212,0.5127,0.37428
524,19083.96947,2.36603,-0.02361,0.00581,0.4094,0.15342,0.38665,0.52309,0.37408
524.5,19065.77693,2.36378,-0.02379,0.00506,0.41324,0.15287,0.39109,0.53204,0.37403
525,19047.61905,2.36152,-0.02373,0.00485,0.4173,0.15193,0.39501,0.54203,0.3737
525.5,19029.49572,2.35928,-0.02372,0.00456,0.42082,0.15102,0.39954,0.55213,0.37334
526,19011.40684,2.35703,-0.02423,0.0034,0.42422,0.15016,0.4032,0.56164,0.37322
526.5,18993.35233,2.3548,-0.02383,0.00352,0.42832,0.14932,0.40772,0.57235,0.37231
527,18975.33207,2.35256,-0.02384,0.00333,0.43124,0.14823,0.41197,0.58236,0.37195
527.5,18957.34597,2.35033,-0.02455,0.00191,0.43429,0.14712,0.41583,0.59167,0.37123
528,18939.39394,2.34811,-0.02392,0.00199,0.43811,0.14652,0.42026,0.60263,0.37003
528.5,18921.47588,2.34588,-0.02416,0.00163,0.44125,0.1454,0.42394,0.61284,0.36936
529,18903.59168,2.34367,-0.02463,6.88206E-4,0.44426,0.14346,0.42761,0.62336,0.36871
529.5,18885.74127,2.34145,-0.024,7.34579E-4,0.44791,0.14315,0.43193,0.63429,0.36764
530,18867.92453,2.33925,-0.02406,3.97454E-4,0.45052,0.14211,0.4356,0.64342,0.36645
530.5,18850.14138,2.33704,-0.02448,-4.82809E-4,0.45363,0.14048,0.43912,0.65414,0.36534
531,18832.39171,2.33484,-0.02436,-6.7086E-4,0.45657,0.13951,0.44333,0.66529,0.36412
531.5,18814.67545,2.33264,-0.02424,-0.00118,0.45944,0.13847,0.44712,0.67501,0.36283
532,18796.99248,2.33045,-0.02454,-0.00148,0.46212,0.13689,0.44985,0.68517,0.36129
532.5,18779.34272,2.32826,-0.02449,-0.00184,0.46444,0.13617,0.45372,0.69663,0.35997
533,18761.72608,2.32608,-0.02458,-0.00279,0.46709,0.13478,0.45742,0.70624,0.35896
533.5,18744.14246,2.3239,-0.02443,-0.00298,0.47025,0.13325,0.46106,0.71774,0.35715
534,18726.59176,2.32172,-0.02463,-0.00328,0.47222,0.13209,0.46461,0.72988,0.35531
534.5,18709.0739,2.31955,-0.02471,-0.00379,0.47462,0.13066,0.46812,0.74082,0.35386
535,18691.58879,2.31738,-0.02438,-0.00386,0.47763,0.12968,0.47192,0.75291,0.35191
535.5,18674.13632,2.31522,-0.02431,-0.00436,0.47958,0.1282,0.47496,0.76368,0.34977
536,18656.71642,2.31306,-0.02496,-0.00548,0.48119,0.12595,0.4781,0.77507,0.34798
536.5,18639.32898,2.3109,-0.02474,-0.00542,0.48385,0.12521,0.48132,0.78701,0.34575
537,18621.97393,2.30875,-0.02464,-0.00564,0.48557,0.12379,0.48483,0.79847,0.34361
537.5,18604.65116,2.3066,-0.02511,-0.00644,0.48729,0.12167,0.48752,0.80983,0.34151
538,18587.36059,2.30446,-0.02445,-0.00679,0.48933,0.12093,0.49081,0.82207,0.33957
538.5,18570.10214,2.30232,-0.02468,-0.00689,0.4907,0.1192,0.49371,0.83328,0.3372
539,18552.8757,2.30019,-0.02521,-0.00782,0.49225,0.11756,0.49584,0.84486,0.33461
539.5,18535.68119,2.29805,-0.02488,-0.00791,0.49343,0.11624,0.49896,0.85665,0.33202
540,18518.51852,2.29593,-0.02465,-0.00808,0.49508,0.11486,0.50217,0.86775,0.33004
540.5,18501.3876,2.2938,-0.0252,-0.00865,0.49612,0.11276,0.50362,0.87978,0.32733
541,18484.28835,2.29168,-0.02477,-0.00868,0.49684,0.11159,0.50637,0.89189,0.32499
541.5,18467.22068,2.28957,-0.02497,-0.00932,0.49802,0.11011,0.50891,0.90245,0.32256
542,18450.1845,2.28745,-0.0249,-0.00945,0.49942,0.10827,0.51102,0.91493,0.31961
542.5,18433.17972,2.28535,-0.02447,-0.00955,0.49962,0.10738,0.51322,0.92621,0.31701
543,18416.20626,2.28324,-0.02557,-0.0106,0.49949,0.10495,0.51537,0.93728,0.31467
543.5,18399.26403,2.28114,-0.02474,-0.01068,0.50089,0.10387,0.51707,0.94997,0.31127
544,18382.35294,2.27904,-0.02465,-0.01037,0.50107,0.10221,0.51928,0.96174,0.30883
544.5,18365.47291,2.27695,-0.02544,-0.01155,0.50098,0.10007,0.52068,0.97357,0.30534
545,18348.62385,2.27486,-0.02518,-0.01163,0.50198,0.0988,0.52267,0.98594,0.30238
545.5,18331.80568,2.27278,-0.02512,-0.01181,0.50133,0.09734,0.52442,0.99752,0.29929
546,18315.01832,2.2707,-0.0257,-0.01278,0.50091,0.09497,0.52506,1.00903,0.29622
546.5,18298.26167,2.26862,-0.02516,-0.01204,0.50132,0.09397,0.52705,1.02134,0.29354
547,18281.53565,2.26654,-0.02492,-0.01268,0.50081,0.09232,0.52819,1.03247,0.29012
547.5,18264.84018,2.26447,-0.02499,-0.0129,0.50056,0.09035,0.52893,1.04387,0.28693
548,18248.17518,2.26241,-0.02486,-0.01315,0.4997,0.0885,0.53053,1.05624,0.28416
548.5,18231.54057,2.26035,-0.02507,-0.01392,0.49916,0.08731,0.53141,1.06697,0.28054
549,18214.93625,2.25829,-0.02499,-0.01375,0.49862,0.08533,0.53197,1.07841,0.27744
549.5,18198.36215,2.25623,-0.02519,-0.01424,0.49683,0.08357,0.53168,1.08908,0.27388
550,18181.81818,2.25418,-0.02529,-0.01471,0.49668,0.08222,0.53294,1.09869,0.27086
550.5,18165.30427,2.25213,-0.0249,-0.01453,0.49544,0.08046,0.53338,1.11034,0.26764
551,18148.82033,2.25009,-0.02474,-0.01434,0.49422,0.07871,0.53361,1.12085,0.26471
551.5,18132.36627,2.24805,-0.0252,-0.01537,0.49269,0.0774,0.53335,1.13027,0.26113
552,18115.94203,2.24601,-0.02479,-0.01517,0.49157,0.07586,0.53373,1.14057,0.25757
552.5,18099.54751,2.24398,-0.02513,-0.01546,0.48939,0.07465,0.53358,1.14996,0.25474
553,18083.18264,2.24195,-0.02515,-0.01597,0.48794,0.07247,0.53274,1.15976,0.25151
553.5,18066.84734,2.23993,-0.02522,-0.01577,0.48625,0.0711,0.53303,1.16902,0.24743
554,18050.54152,2.23791,-0.02436,-0.01582,0.48381,0.06986,0.53262,1.1777,0.24417
554.5,18034.2651,2.23589,-0.02535,-0.01663,0.48108,0.06698,0.53139,1.18716,0.24025
555,18018.01802,2.23387,-0.025,-0.01674,0.47906,0.06592,0.53091,1.19678,0.23674
555.5,18001.80018,2.23186,-0.02465,-0.01692,0.4769,0.06451,0.52988,1.20418,0.23319
556,17985.61151,2.22986,-0.02517,-0.01724,0.47406,0.06202,0.52848,1.2126,0.22986
556.5,17969.45193,2.22785,-0.02451,-0.01696,0.4718,0.06126,0.52781,1.2214,0.22648
557,17953.32136,2.22585,-0.02495,-0.01787,0.46873,0.05927,0.52617,1.22799,0.2224
557.5,17937.21973,2.22386,-0.0252,-0.01785,0.46578,0.0572,0.52451,1.23573,0.21875
558,17921.14695,2.22186,-0.02483,-0.01804,0.46237,0.05573,0.52252,1.24359,0.21536
558.5,17905.10295,2.21987,-0.02511,-0.01829,0.45972,0.0545,0.52162,1.24943,0.21184
559,17889.08766,2.21789,-0.02493,-0.01833,0.45729,0.05302,0.51927,1.25527,0.20814
559.5,17873.10098,2.21591,-0.02513,-0.01839,0.45294,0.05122,0.51747,1.26123,0.20456
560,17857.14286,2.21393,-0.02521,-0.01945,0.44976,0.04928,0.51518,1.26539,0.20132
560.5,17841.2132,2.21195,-0.02494,-0.01908,0.447,0.0483,0.51304,1.27239,0.19759
561,17825.31194,2.20998,-0.02462,-0.0186,0.44339,0.04685,0.51114,1.27563,0.1944
561.5,17809.439,2.20801,-0.02553,-0.01952,0.43891,0.04467,0.50775,1.28089,0.19059
562,17793.59431,2.20605,-0.02499,-0.01975,0.43561,0.04354,0.50542,1.28554,0.18676
562.5,17777.77778,2.20409,-0.02488,-0.01969,0.43199,0.04204,0.50326,1.28931,0.18335
563,17761.98934,2.20213,-0.02498,-0.01953,0.42794,0.04058,0.50039,1.29273,0.17952
563.5,17746.22893,2.20018,-0.02509,-0.02025,0.42341,0.03919,0.49769,1.29604,0.17585
564,17730.49645,2.19823,-0.02475,-0.02012,0.41955,0.03775,0.49411,1.29849,0.17259
564.5,17714.79185,2.19628,-0.025,-0.02064,0.4147,0.03593,0.4907,1.30033,0.16854
565,17699.11504,2.19434,-0.02478,-0.02048,0.41104,0.03522,0.48802,1.30261,0.16557
565.5,17683.46596,2.1924,-0.02477,-0.02083,0.40613,0.03293,0.48421,1.30388,0.16148
566,17667.84452,2.19046,-0.025,-0.02092,0.40159,0.03147,0.48092,1.30554,0.15789
566.5,17652.25066,2.18853,-0.02474,-0.02084,0.39719,0.03095,0.47773,1.30661,0.15507
567,17636.6843,2.1866,-0.02475,-0.02145,0.39244,0.02892,0.47338,1.30883,0.15113
567.5,17621.14537,2.18467,-0.02482,-0.02125,0.38675,0.0276,0.46933,1.30774,0.14727
568,17605.6338,2.18275,-0.02481,-0.02143,0.38216,0.02666,0.46605,1.30776,0.14456
568.5,17590.14952,2.18083,-0.02471,-0.02139,0.37776,0.02515,0.46197,1.3083,0.14076
569,17574.69244,2.17891,-0.02478,-0.02133,0.37185,0.02341,0.45757,1.30681,0.1368
569.5,17559.26251,2.177,-0.0249,-0.02194,0.3673,0.02249,0.45372,1.30587,0.13411
570,17543.85965,2.17509,-0.02485,-0.02196,0.36257,0.02115,0.44972,1.30462,0.13054
570.5,17528.48379,2.17318,-0.02469,-0.02175,0.35676,0.02005,0.44533,1.30285,0.12741
571,17513.13485,2.17128,-0.02486,-0.02234,0.35189,0.01869,0.44098,1.30122,0.12415
571.5,17497.81277,2.16938,-0.02472,-0.0221,0.3469,0.01767,0.43682,1.29929,0.12083
572,17482.51748,2.16748,-0.02423,-0.02219,0.3416,0.01654,0.43238,1.29633,0.11806
572.5,17467.24891,2.16559,-0.02493,-0.02252,0.33659,0.015,0.42825,1.29435,0.11502
573,17452.00698,2.1637,-0.02491,-0.02261,0.33092,0.01394,0.42329,1.29151,0.11106
573.5,17436.79163,2.16181,-0.02433,-0.02241,0.32551,0.0134,0.41943,1.28842,0.10892
574,17421.60279,2.15993,-0.02463,-0.0228,0.3199,0.01174,0.41389,1.28468,0.10499
574.5,17406.44038,2.15805,-0.02472,-0.02272,0.31415,0.01057,0.4089,1.28113,0.10182
575,17391.30435,2.15617,-0.02456,-0.02287,0.30874,0.00985,0.40485,1.27657,0.09952
575.5,17376.19461,2.1543,-0.02451,-0.02295,0.30306,0.00862,0.39943,1.27332,0.09607
576,17361.11111,2.15243,-0.02443,-0.02307,0.29646,0.00712,0.39417,1.26837,0.09257
576.5,17346.05377,2.15056,-0.02482,-0.02336,0.29104,0.00653,0.38961,1.26347,0.0898
577,17331.02253,2.1487,-0.02472,-0.0232,0.2855,0.0052,0.38361,1.25917,0.08671
577.5,17316.01732,2.14684,-0.02431,-0.02328,0.2795,0.00427,0.37864,1.25321,0.08376
578,17301.03806,2.14498,-0.02485,-0.02351,0.27378,0.00349,0.37408,1.24802,0.08117
578.5,17286.0847,2.14313,-0.02492,-0.02359,0.26801,0.00212,0.36835,1.24303,0.07806
579,17271.15717,2.14128,-0.02443,-0.02374,0.26185,9.24725E-4,0.36304,1.23655,0.07537
579.5,17256.25539,2.13943,-0.02445,-0.02329,0.25704,7.55713E-4,0.35868,1.23224,0.07272
580,17241.37931,2.13759,-0.02476,-0.02358,0.25113,-6.52509E-4,0.35297,1.22537,0.06979
580.5,17226.52885,2.13575,-0.02426,-0.02334,0.24542,-7.52549E-4,0.34809,1.21929,0.06785
581,17211.70396,2.13391,-0.02411,-0.02346,0.23997,-0.00205,0.34286,1.21319,0.0646
581.5,17196.90456,2.13207,-0.02454,-0.02384,0.23389,-0.00315,0.3374,1.2062,0.06214
582,17182.13058,2.13024,-0.02413,-0.02365,0.22918,-0.00303,0.33301,1.19992,0.06055
582.5,17167.38197,2.12841,-0.02434,-0.02368,0.22377,-0.00464,0.32742,1.19365,0.0574
583,17152.65866,2.12659,-0.02442,-0.02356,0.2173,-0.00529,0.3219,1.18629,0.05484
583.5,17137.96058,2.12476,-0.02464,-0.02396,0.21189,-0.00591,0.3167,1.17811,0.05265
584,17123.28767,2.12295,-0.02445,-0.02423,0.20613,-0.00756,0.31017,1.17012,0.05011
584.5,17108.63986,2.12113,-0.02422,-0.02366,0.20004,-0.00753,0.30529,1.16227,0.04755
585,17094.01709,2.11932,-0.02424,-0.02371,0.19479,-0.00799,0.30024,1.15425,0.0459
585.5,17079.4193,2.11751,-0.02441,-0.02386,0.18917,-0.00923,0.29409,1.1459,0.04288
586,17064.84642,2.1157,-0.02438,-0.02392,0.18336,-0.0098,0.28824,1.13748,0.04039
586.5,17050.29838,2.1139,-0.02436,-0.02404,0.17805,-0.01049,0.28352,1.12856,0.0392
587,17035.77513,2.1121,-0.02442,-0.02383,0.17273,-0.01118,0.27747,1.11893,0.0364
587.5,17021.2766,2.1103,-0.02419,-0.02391,0.16704,-0.01169,0.27206,1.11008,0.03447
588,17006.80272,2.1085,-0.0244,-0.02382,0.1615,-0.01232,0.26653,1.09989,0.03256
588.5,16992.35344,2.10671,-0.02463,-0.02414,0.15615,-0.01333,0.26068,1.08978,0.02996
589,16977.92869,2.10492,-0.02394,-0.02396,0.15144,-0.0132,0.25547,1.08102,0.02873
589.5,16963.52841,2.10314,-0.02399,-0.02378,0.14618,-0.01407,0.25037,1.07097,0.02651
590,16949.15254,2.10136,-0.02459,-0.02416,0.14106,-0.01512,0.24439,1.06026,0.02434
590.5,16934.80102,2.09958,-0.02385,-0.02418,0.13617,-0.01477,0.23975,1.04972,0.02305
591,16920.47377,2.0978,-0.0242,-0.02426,0.13146,-0.01592,0.23371,1.03914,0.02073
591.5,16906.17075,2.09603,-0.02416,-0.02388,0.12629,-0.01631,0.22831,1.02862,0.01947
592,16891.89189,2.09426,-0.02404,-0.0236,0.12205,-0.01589,0.22393,1.01721,0.0185
592.5,16877.63713,2.09249,-0.02434,-0.02411,0.11757,-0.01706,0.21779,1.00659,0.01599
593,16863.40641,2.09073,-0.02397,-0.02379,0.11207,-0.01756,0.2124,0.99511,0.01437
593.5,16849.19966,2.08896,-0.02424,-0.02393,0.10778,-0.01766,0.20754,0.98185,0.01331
594,16835.01684,2.08721,-0.02397,-0.02371,0.10384,-0.01792,0.20144,0.96962,0.01166
594.5,16820.85786,2.08545,-0.02381,-0.02395,0.09849,-0.01874,0.19619,0.95651,0.00999
595,16806.72269,2.0837,-0.02447,-0.02402,0.09424,-0.01928,0.19077,0.94363,0.00836
595.5,16792.61125,2.08195,-0.02378,-0.02387,0.09024,-0.01969,0.18529,0.92983,0.00701
596,16778.52349,2.0802,-0.02384,-0.02395,0.08601,-0.01979,0.18034,0.91657,0.00603
596.5,16764.45935,2.07846,-0.02416,-0.02388,0.08173,-0.02046,0.17471,0.90284,0.00429
597,16750.41876,2.07672,-0.02425,-0.02407,0.07744,-0.0208,0.1692,0.88793,0.00288
597.5,16736.40167,2.07498,-0.02374,-0.02393,0.07368,-0.02071,0.16449,0.87352,0.00198
598,16722.40803,2.07324,-0.0239,-0.02385,0.07014,-0.02126,0.15883,0.85882,3.31337E-4
598.5,16708.43776,2.07151,-0.02401,-0.02397,0.06586,-0.02226,0.1537,0.8446,-8.52102E-4
599,16694.49082,2.06978,-0.02391,-0.02352,0.06268,-0.02132,0.14956,0.82983,-0.00104
599.5,16680.56714,2.06806,-0.02361,-0.02367,0.05938,-0.0222,0.14395,0.81512,-0.00274
600,16666.66667,2.06633,-0.02412,-0.0236,0.05544,-0.02255,0.13903,0.80067,-0.0039
600.5,16652.78934,2.06461,-0.02373,-0.02354,0.05232,-0.02224,0.13475,0.78402,-0.00455
601,16638.93511,2.0629,-0.02345,-0.02387,0.04952,-0.02303,0.12926,0.76853,-0.00551
601.5,16625.10391,2.06118,-0.02371,-0.02363,0.04606,-0.02313,0.12467,0.75365,-0.00693
602,16611.29568,2.05947,-0.02362,-0.02354,0.04332,-0.02297,0.12074,0.73806,-0.00705
602.5,16597.51037,2.05776,-0.02377,-0.02376,0.04036,-0.0237,0.11537,0.72242,-0.00861
603,16583.74793,2.05605,-0.02367,-0.02365,0.0368,-0.02366,0.11068,0.70544,-0.00936
603.5,16570.00829,2.05435,-0.0237,-0.02368,0.03439,-0.02393,0.10671,0.68828,-0.00965
604,16556.29139,2.05265,-0.02365,-0.02369,0.03148,-0.02412,0.10195,0.67166,-0.01078
604.5,16542.59719,2.05095,-0.02317,-0.02352,0.02896,-0.0238,0.09783,0.65373,-0.01115
605,16528.92562,2.04926,-0.02388,-0.02373,0.02637,-0.02423,0.09311,0.63732,-0.01199
605.5,16515.27663,2.04756,-0.02391,-0.02354,0.0233,-0.02495,0.08832,0.61945,-0.01325
606,16501.65017,2.04587,-0.02313,-0.02357,0.02188,-0.02422,0.08469,0.60196,-0.01334
606.5,16488.04617,2.04419,-0.02359,-0.02365,0.01919,-0.02499,0.08033,0.58538,-0.01413
607,16474.46458,2.0425,-0.02396,-0.02368,0.01644,-0.02525,0.0759,0.56735,-0.01524
607.5,16460.90535,2.04082,-0.02352,-0.02431,0.01434,-0.02507,0.07249,0.54948,-0.01536
608,16447.36842,2.03914,-0.02361,-0.02365,0.01246,-0.02537,0.06799,0.53261,-0.01628
608.5,16433.85374,2.03747,-0.02379,-0.02381,0.01024,-0.02573,0.06432,0.51568,-0.01675
